interaction_id,client_id,advisor_id,date,type,initiated_by,duration_minutes,outcome,sentiment,topics_discussed,commitment_made,commitment_fulfilled,follow_up_created,follow_up_due_date
I1594,C0074,ADV001,2025-10-29,Email,advisor,0,neutral — client to consider,neutral,cash flow review,True,True,True,2025-11-11
I1595,C0074,ADV001,2025-11-05,Phone call,advisor,28,neutral — information provided,positive,philanthropic planning|inheritance planning,False,,False,
I1596,C0074,ADV001,2025-11-06,Phone call,client,30,negative — complaint raised,negative,market update|family financial planning,False,,False,
I1597,C0074,ADV001,2025-11-07,Review meeting,advisor,65,neutral — client to consider,neutral,next gen engagement|rebalancing|philanthropic planning,True,True,True,2025-11-15
I1598,C0074,ADV001,2025-11-09,In-person meeting,advisor,68,positive — follow up scheduled,positive,goal progress,False,,False,
I1599,C0074,ADV001,2025-11-12,Email,advisor,0,positive — action taken,positive,rebalancing,False,,False,
I1600,C0074,ADV001,2025-11-22,In-person meeting,client,53,positive — follow up scheduled,positive,market update|new investment opportunity|portfolio review,True,True,False,2025-12-17
I1601,C0074,ADV001,2025-11-23,Phone call,client,17,positive — action taken,positive,family financial planning,False,,False,
I1602,C0074,ADV001,2025-11-24,Phone call,client,23,neutral — client to consider,neutral,business exit planning|portfolio review,False,,False,
I1603,C0074,ADV001,2025-11-25,Phone call,advisor,20,neutral — information provided,neutral,retirement planning,True,True,True,2025-12-03
I1604,C0074,ADV001,2025-11-30,Video call,client,47,neutral — information provided,neutral,next gen engagement|goal progress,True,True,True,2025-12-11
I1605,C0074,ADV001,2025-12-04,Email,advisor,0,neutral — client to consider,negative,portfolio review|estate planning|new investment opportunity,True,True,True,2025-12-15
I1606,C0074,ADV001,2025-12-19,Video call,advisor,53,positive — follow up scheduled,neutral,family financial planning|rebalancing,False,,False,
I1607,C0074,ADV001,2025-12-24,Phone call,client,25,neutral — information provided,neutral,family financial planning|risk tolerance review,False,,False,
I1608,C0074,ADV001,2025-12-25,In-person meeting,client,61,positive — action taken,positive,inheritance planning,False,,False,
I1609,C0074,ADV001,2026-01-05,Phone call,client,25,positive — follow up scheduled,positive,market update|property discussion|family financial planning,True,True,True,2026-01-13
I1610,C0074,ADV001,2026-01-22,Email,client,0,neutral — information provided,positive,cash flow review|family financial planning|rebalancing,False,,False,
I1611,C0074,ADV001,2026-01-23,Phone call,advisor,16,positive — follow up scheduled,positive,estate planning|goal progress,True,True,True,2026-01-31
I1612,C0074,ADV001,2026-02-01,Email,advisor,0,neutral — information provided,positive,risk tolerance review|retirement planning,False,,False,
I1613,C0074,ADV001,2026-02-01,Review meeting,advisor,115,positive — follow up scheduled,neutral,cash flow review|retirement planning,False,,False,
I1614,C0074,ADV001,2026-02-04,Email,advisor,0,positive — follow up scheduled,neutral,family financial planning|business exit planning|estate planning,True,False,True,2026-02-14
I1615,C0074,ADV001,2026-02-04,Phone call,advisor,22,neutral — information provided,positive,family financial planning|new investment opportunity|tax planning,False,,False,
I1616,C0074,ADV001,2026-02-07,Phone call,advisor,14,positive — follow up scheduled,positive,inheritance planning,False,,False,
I1617,C0074,ADV001,2026-02-16,Phone call,client,30,positive — follow up scheduled,neutral,insurance review|philanthropic planning,False,,False,
I1618,C0074,ADV001,2026-03-01,Email,client,0,positive — action taken,positive,cash flow review|philanthropic planning,False,,False,
I1619,C0074,ADV001,2026-03-04,In-person meeting,advisor,76,neutral — client to consider,neutral,property discussion|portfolio review|market update,True,True,True,2026-03-22
I1620,C0074,ADV001,2026-03-11,Phone call,advisor,29,positive — action taken,positive,insurance review|rebalancing,True,True,True,2026-03-23
I1621,C0074,ADV001,2026-03-11,Email,advisor,0,negative — complaint raised,negative,property discussion|risk tolerance review|tax planning,True,False,True,2026-04-02
I1622,C0074,ADV001,2026-03-14,Phone call,client,10,neutral — client to consider,neutral,estate planning|inheritance planning,False,,False,
I1623,C0074,ADV001,2026-03-19,Phone call,advisor,21,positive — action taken,positive,goal progress|market update|cash flow review,True,True,True,2026-04-08
I1624,C0074,ADV001,2026-03-19,Phone call,advisor,28,neutral — information provided,neutral,new investment opportunity|risk tolerance review,False,,False,
I1625,C0075,ADV001,2025-01-07,Phone call,advisor,15,neutral — information provided,neutral,estate planning,False,,False,
I1626,C0075,ADV001,2025-01-21,Phone call,client,21,neutral — client to consider,neutral,cash flow review|tax planning|business exit planning,False,,False,
I1627,C0075,ADV001,2025-01-23,Video call,advisor,42,neutral — information provided,positive,portfolio review|tax planning,True,True,True,2025-02-16
I1628,C0075,ADV001,2025-01-24,Phone call,client,10,neutral — information provided,neutral,inheritance planning,False,,False,
I1629,C0075,ADV001,2025-02-26,Email,client,0,positive — action taken,positive,next gen engagement|new investment opportunity|risk tolerance review,False,,False,
I1630,C0075,ADV001,2025-03-20,In-person meeting,client,63,positive — follow up scheduled,neutral,cash flow review|tax planning,False,,False,
I1631,C0075,ADV001,2025-03-30,Phone call,advisor,29,positive — follow up scheduled,positive,risk tolerance review,True,True,True,2025-04-06
I1632,C0075,ADV001,2025-06-05,Phone call,advisor,27,neutral — client to consider,neutral,tax planning,False,,False,
I1633,C0075,ADV001,2025-06-13,Video call,client,57,positive — follow up scheduled,neutral,tax planning|estate planning|new investment opportunity,False,,False,
I1634,C0075,ADV001,2025-06-28,In-person meeting,advisor,84,positive — follow up scheduled,neutral,philanthropic planning|tax planning,True,True,True,2025-07-08
I1635,C0075,ADV001,2025-07-08,Phone call,advisor,23,neutral — information provided,positive,goal progress,True,True,True,2025-07-21
I1636,C0075,ADV001,2025-07-27,Email,advisor,0,positive — action taken,positive,portfolio review,False,,False,
I1637,C0075,ADV001,2025-09-02,Phone call,advisor,26,positive — action taken,positive,portfolio review,False,,False,
I1638,C0075,ADV001,2025-10-10,Phone call,advisor,15,neutral — client to consider,neutral,retirement planning|philanthropic planning|new investment opportunity,False,,False,
I1639,C0075,ADV001,2025-11-19,Email,client,0,neutral — information provided,neutral,new investment opportunity,False,,False,
I1640,C0075,ADV001,2025-11-23,Review meeting,advisor,99,neutral — client to consider,neutral,insurance review|philanthropic planning,False,,False,
I1641,C0075,ADV001,2026-01-01,In-person meeting,advisor,85,neutral — client to consider,neutral,inheritance planning|goal progress|insurance review,True,True,False,2026-01-17
I1642,C0075,ADV001,2026-02-02,Phone call,client,26,positive — follow up scheduled,positive,insurance review,False,,False,
I1643,C0075,ADV001,2026-02-25,Phone call,client,17,positive — follow up scheduled,neutral,goal progress|rebalancing,False,,False,
I1644,C0075,ADV001,2026-05-21,Video call,advisor,60,positive — action taken,positive,portfolio review|inheritance planning|rebalancing,False,,False,
I1645,C0076,ADV001,2024-12-17,Email,client,0,neutral — information provided,positive,business exit planning,False,,False,
I1646,C0076,ADV001,2024-12-28,Phone call,advisor,26,positive — follow up scheduled,positive,goal progress|property discussion|philanthropic planning,False,,False,
I1647,C0076,ADV001,2025-01-24,Email,advisor,0,neutral — information provided,positive,cash flow review|market update,False,,False,
I1648,C0076,ADV001,2025-02-25,Phone call,advisor,29,positive — follow up scheduled,positive,risk tolerance review|cash flow review,False,,False,
I1649,C0076,ADV001,2025-03-18,Email,advisor,0,positive — action taken,positive,rebalancing,False,,False,
I1650,C0076,ADV001,2025-03-23,Email,advisor,0,neutral — information provided,neutral,cash flow review|inheritance planning|market update,False,,False,
I1651,C0076,ADV001,2025-04-03,Phone call,advisor,19,positive — action taken,positive,risk tolerance review,True,False,False,2025-04-26
I1652,C0076,ADV001,2025-04-09,Phone call,advisor,27,neutral — client to consider,neutral,inheritance planning,False,,False,
I1653,C0076,ADV001,2025-04-20,Email,advisor,0,positive — follow up scheduled,positive,goal progress|inheritance planning|rebalancing,True,True,True,2025-04-28
I1654,C0076,ADV001,2025-05-14,Phone call,advisor,19,neutral — information provided,positive,retirement planning|portfolio review|risk tolerance review,True,True,True,2025-05-29
I1655,C0076,ADV001,2025-05-31,Phone call,advisor,27,neutral — client to consider,neutral,insurance review|retirement planning|goal progress,True,False,True,2025-06-24
I1656,C0076,ADV001,2025-06-11,Email,advisor,0,neutral — information provided,neutral,tax planning|business exit planning|insurance review,True,False,True,2025-07-02
I1657,C0076,ADV001,2025-08-20,Video call,advisor,51,positive — follow up scheduled,positive,inheritance planning|philanthropic planning,False,,False,
I1658,C0076,ADV001,2025-08-21,Video call,advisor,30,neutral — information provided,neutral,inheritance planning|cash flow review,False,,False,
I1659,C0076,ADV001,2025-09-09,In-person meeting,advisor,79,neutral — information provided,positive,cash flow review|risk tolerance review|new investment opportunity,True,False,False,2025-10-09
I1660,C0076,ADV001,2025-10-13,Email,advisor,0,neutral — information provided,positive,retirement planning|portfolio review|philanthropic planning,False,,False,
I1661,C0076,ADV001,2025-12-04,Email,client,0,positive — action taken,positive,family financial planning,True,False,True,2025-12-15
I1662,C0076,ADV001,2025-12-06,Video call,advisor,40,positive — follow up scheduled,positive,inheritance planning|business exit planning,True,True,True,2025-12-17
I1663,C0076,ADV001,2025-12-23,Phone call,advisor,29,positive — action taken,positive,next gen engagement|market update,False,,False,
I1664,C0076,ADV001,2025-12-25,In-person meeting,advisor,52,neutral — information provided,neutral,portfolio review|property discussion|tax planning,False,,False,
I1665,C0076,ADV001,2025-12-31,Email,advisor,0,neutral — client to consider,neutral,next gen engagement|cash flow review,False,,False,
I1666,C0076,ADV001,2026-01-15,Phone call,advisor,21,neutral — information provided,neutral,new investment opportunity|risk tolerance review|goal progress,True,False,True,2026-01-29
I1667,C0076,ADV001,2026-02-03,Phone call,advisor,14,positive — follow up scheduled,positive,property discussion|business exit planning,True,True,True,2026-03-01
I1668,C0076,ADV001,2026-02-13,In-person meeting,advisor,50,neutral — information provided,neutral,next gen engagement,False,,False,
I1669,C0076,ADV001,2026-02-16,Email,advisor,0,positive — action taken,positive,risk tolerance review,False,,False,
I1670,C0076,ADV001,2026-03-11,Email,advisor,0,positive — follow up scheduled,positive,property discussion|philanthropic planning,True,True,True,2026-03-23
I1671,C0076,ADV001,2026-03-27,Phone call,client,22,positive — action taken,positive,philanthropic planning,False,,False,
I1672,C0076,ADV001,2026-04-03,Email,advisor,0,neutral — information provided,positive,philanthropic planning,True,True,True,2026-04-12
I1673,C0076,ADV001,2026-05-04,Email,advisor,0,positive — follow up scheduled,positive,insurance review|business exit planning,True,False,True,2026-06-03
